accession	full_path
GCF_914725855.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/914/725/855/GCF_914725855.1_fThuAlb1.1/GCF_914725855.1_fThuAlb1.1_genomic.gff.gz
GCF_910596095.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/910/596/095/GCF_910596095.1_fThuMac1.1/GCF_910596095.1_fThuMac1.1_genomic.gff.gz
GCF_963924715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/924/715/GCF_963924715.1_fThuThy2.1/GCF_963924715.1_fThuThy2.1_genomic.gff.gz
GCF_007210705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/210/705/GCF_007210705.1_Tcal_SD_v2.1/GCF_007210705.1_Tcal_SD_v2.1_genomic.gff.gz
GCA_007210705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/210/705/GCA_007210705.1_Tcal_SD_v2.1//GCA_007210705.1_Tcal_SD_v2.1_genomic.gff.gz
GCF_035046505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/046/505/GCF_035046505.1_rTilSci1.hap2/GCF_035046505.1_rTilSci1.hap2_genomic.gff.gz
GCF_030247195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/247/195/GCF_030247195.1_ASM3024719v1/GCF_030247195.1_ASM3024719v1_genomic.gff.gz
GCF_000243375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/243/375/GCF_000243375.1_ASM24337v1//GCF_000243375.1_ASM24337v1_genomic.gff.gz
GCA_000243375.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/243/375/GCA_000243375.1_ASM24337v1//GCA_000243375.1_ASM24337v1_genomic.gff.gz
GCF_014133895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/133/895/GCF_014133895.1_ASM1413389v1//GCF_014133895.1_ASM1413389v1_genomic.gff.gz
GCA_013694445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/694/445/GCA_013694445.1_ASM1369444v1//GCA_013694445.1_ASM1369444v1_genomic.gff.gz
GCA_014133895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/133/895/GCA_014133895.1_ASM1413389v1//GCA_014133895.1_ASM1413389v1_genomic.gff.gz
GCA_013099955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/099/955/GCA_013099955.1_tgrh88//GCA_013099955.1_tgrh88_genomic.gff.gz
GCF_000006565.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/565/GCF_000006565.2_TGA4//GCF_000006565.2_TGA4_genomic.gff.gz
GCA_000006565.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/565/GCA_000006565.2_TGA4//GCA_000006565.2_TGA4_genomic.gff.gz
GCF_029784135.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/784/135/GCF_029784135.1_ASM2978413v1/GCF_029784135.1_ASM2978413v1_genomic.gff.gz
GCF_017976425.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/976/425/GCF_017976425.1_fToxJac2.pri/GCF_017976425.1_fToxJac2.pri_genomic.gff.gz
GCF_013100865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/100/865/GCF_013100865.1_CAS_Tse_1.0/GCF_013100865.1_CAS_Tse_1.0_genomic.gff.gz
GCA_035582445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/582/445/GCA_035582445.1_ASM3558244v1//GCA_035582445.1_ASM3558244v1_genomic.gff.gz
GCA_035582545.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/035/582/545/GCA_035582545.1_ASM3558254v1//GCA_035582545.1_ASM3558254v1_genomic.gff.gz
GCF_031307605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/307/605/GCF_031307605.1_icTriCast1.1/GCF_031307605.1_icTriCast1.1_genomic.gff.gz
GCF_000002335.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/335/GCF_000002335.3_Tcas5.2/GCF_000002335.3_Tcas5.2_genomic.gff.gz
GCA_000002335.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/335/GCA_000002335.3_Tcas5.2//GCA_000002335.3_Tcas5.2_genomic.gff.gz
GCA_944472135.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/472/135/GCA_944472135.2_tdTriRege1.2//GCA_944472135.2_tdTriRege1.2_genomic.gff.gz
GCA_944472155.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/944/472/155/GCA_944472155.2_tdTriSzid1.2//GCA_944472155.2_tdTriSzid1.2_genomic.gff.gz
GCF_020647865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/647/865/GCF_020647865.1_ASM2064786v1//GCF_020647865.1_ASM2064786v1_genomic.gff.gz
GCA_020647865.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/647/865/GCA_020647865.1_ASM2064786v1//GCA_020647865.1_ASM2064786v1_genomic.gff.gz
GCF_020647795.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/647/795/GCF_020647795.1_ASM2064779v1//GCF_020647795.1_ASM2064779v1_genomic.gff.gz
GCA_020647795.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/647/795/GCA_020647795.1_ASM2064779v1//GCA_020647795.1_ASM2064779v1_genomic.gff.gz
GCF_028502605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/502/605/GCF_028502605.1_ASM2850260v1//GCF_028502605.1_ASM2850260v1_genomic.gff.gz
GCA_028502605.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/502/605/GCA_028502605.1_ASM2850260v1//GCA_028502605.1_ASM2850260v1_genomic.gff.gz
GCA_020631695.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/631/695/GCA_020631695.1_ASM2063169v1//GCA_020631695.1_ASM2063169v1_genomic.gff.gz
GCA_020045945.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/045/945/GCA_020045945.2_ASM2004594v2//GCA_020045945.2_ASM2004594v2_genomic.gff.gz
GCA_019565615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/565/615/GCA_019565615.1_ASM1956561v1//GCA_019565615.1_ASM1956561v1_genomic.gff.gz
GCA_020647635.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/647/635/GCA_020647635.1_ASM2064763v1//GCA_020647635.1_ASM2064763v1_genomic.gff.gz
GCA_020647705.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/647/705/GCA_020647705.1_ASM2064770v1//GCA_020647705.1_ASM2064770v1_genomic.gff.gz
GCF_026262505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/262/505/GCF_026262505.1_NYU_TvagG3_2//GCF_026262505.1_NYU_TvagG3_2_genomic.gff.gz
GCA_026262505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/262/505/GCA_026262505.1_NYU_TvagG3_2//GCA_026262505.1_NYU_TvagG3_2_genomic.gff.gz
GCF_030014385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/014/385/GCF_030014385.1_fTriRos1.hap1/GCF_030014385.1_fTriRos1.hap1_genomic.gff.gz
GCF_003590095.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/590/095/GCF_003590095.1_tn1/GCF_003590095.1_tn1_genomic.gff.gz
GCF_011100635.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/100/635/GCF_011100635.1_mTriVul1.pri/GCF_011100635.1_mTriVul1.pri_genomic.gff.gz
GCA_026184415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/184/415/GCA_026184415.1_ASM2618441v1//GCA_026184415.1_ASM2618441v1_genomic.gff.gz
GCF_020283565.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/283/565/GCF_020283565.1_ARS_RC_1.1/GCF_020283565.1_ARS_RC_1.1_genomic.gff.gz
GCA_949352195.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/352/195/GCA_949352195.3_trifolium_pratense_var_milvus_v3//GCA_949352195.3_trifolium_pratense_var_milvus_v3_genomic.gff.gz
GCA_030408175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/408/175/GCA_030408175.1_UTM_Trep_v1.0//GCA_030408175.1_UTM_Trep_v1.0_genomic.gff.gz
GCA_032173615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/173/615/GCA_032173615.1_drTriRepe4_hap1_1.5//GCA_032173615.1_drTriRepe4_hap1_1.5_genomic.gff.gz
GCF_015846415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/846/415/GCF_015846415.1_ASM1584641v1/GCF_015846415.1_ASM1584641v1_genomic.gff.gz
GCF_024868665.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/868/665/GCF_024868665.1_Trosa_1v2/GCF_024868665.1_Trosa_1v2_genomic.gff.gz
GCA_024868665.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/868/665/GCA_024868665.2_Trosa_1v2//GCA_024868665.2_Trosa_1v2_genomic.gff.gz
GCA_008369825.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/369/825/GCA_008369825.1_ASM836982v1//GCA_008369825.1_ASM836982v1_genomic.gff.gz
GCF_013401445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/401/445/GCF_013401445.1_ASM1340144v1/GCF_013401445.1_ASM1340144v1_genomic.gff.gz
GCA_013401445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/445/GCA_013401445.1_ASM1340144v1//GCA_013401445.1_ASM1340144v1_genomic.gff.gz
GCF_018294505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/294/505/GCF_018294505.1_IWGSC_CS_RefSeq_v2.1/GCF_018294505.1_IWGSC_CS_RefSeq_v2.1_genomic.gff.gz
GCA_002220415.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/220/415/GCA_002220415.3_Triticum_4.0//GCA_002220415.3_Triticum_4.0_genomic.gff.gz
GCA_040256815.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/256/815/GCA_040256815.2_ASM4025681v2//GCA_040256815.2_ASM4025681v2_genomic.gff.gz
GCA_900411305.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/411/305/GCA_900411305.1_CH_Campala_Lr22a_Pseudomolecule_v5//GCA_900411305.1_CH_Campala_Lr22a_Pseudomolecule_v5_genomic.gff.gz
GCF_002162155.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/162/155/GCF_002162155.2_WEW_v2.1//GCF_002162155.2_WEW_v2.1_genomic.gff.gz
GCA_900231445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/231/445/GCA_900231445.1_Svevo.v1//GCA_900231445.1_Svevo.v1_genomic.gff.gz
GCF_003073215.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/215/GCF_003073215.2_Tu2.1/GCF_003073215.2_Tu2.1_genomic.gff.gz
GCF_000002445.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/445/GCF_000002445.2_ASM244v1//GCF_000002445.2_ASM244v1_genomic.gff.gz
GCA_000002445.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/445/GCA_000002445.1_ASM244v1//GCA_000002445.1_ASM244v1_genomic.gff.gz
GCA_003543875.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/543/875/GCA_003543875.1_ASM354387v1//GCA_003543875.1_ASM354387v1_genomic.gff.gz
GCF_000210295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/295/GCF_000210295.1_ASM21029v1//GCF_000210295.1_ASM21029v1_genomic.gff.gz
GCA_000210295.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/210/295/GCA_000210295.1_ASM21029v1//GCA_000210295.1_ASM21029v1_genomic.gff.gz
GCA_015033625.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/033/625/GCA_015033625.1_ASM1503362v1//GCA_015033625.1_ASM1503362v1_genomic.gff.gz
GCA_015033655.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/033/655/GCA_015033655.1_ASM1503365v1//GCA_015033655.1_ASM1503365v1_genomic.gff.gz
GCF_011762595.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/762/595/GCF_011762595.1_mTurTru1.mat.Y/GCF_011762595.1_mTurTru1.mat.Y_genomic.gff.gz
GCF_026930045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/930/045/GCF_026930045.1_Udiv.v.3.1/GCF_026930045.1_Udiv.v.3.1_genomic.gff.gz
GCA_040894045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/894/045/GCA_040894045.1_UPYG_1.0//GCA_040894045.1_UPYG_1.0_genomic.gff.gz
GCF_029784155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/784/155/GCF_029784155.1_ASM2978415v1/GCF_029784155.1_ASM2978415v1_genomic.gff.gz
GCA_964030465.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/964/030/465/GCA_964030465.2_lpUroDecu1.1//GCA_964030465.2_lpUroDecu1.1_genomic.gff.gz
GCF_023065955.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/065/955/GCF_023065955.2_UrsArc2.0/GCF_023065955.2_UrsArc2.0_genomic.gff.gz
GCF_000687475.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/475/GCF_000687475.1_ASM68747v2//GCF_000687475.1_ASM68747v2_genomic.gff.gz
GCA_000687475.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/687/475/GCA_000687475.2_ASM68747v2//GCA_000687475.2_ASM68747v2_genomic.gff.gz
GCA_900080155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/080/155/GCA_900080155.1_UBRO_v3//GCA_900080155.1_UBRO_v3_genomic.gff.gz
GCA_022749175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/749/175/GCA_022749175.1_ASM2274917v1//GCA_022749175.1_ASM2274917v1_genomic.gff.gz
GCA_023748715.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/748/715/GCA_023748715.1_Uh1278_v1//GCA_023748715.1_Uh1278_v1_genomic.gff.gz
GCA_023748725.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/748/725/GCA_023748725.1_Uh811_v1//GCA_023748725.1_Uh811_v1_genomic.gff.gz
GCA_023748735.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/748/735/GCA_023748735.1_Uh1273_v1//GCA_023748735.1_Uh1273_v1_genomic.gff.gz
GCA_023748765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/748/765/GCA_023748765.1_Uh818_v1//GCA_023748765.1_Uh818_v1_genomic.gff.gz
GCA_023748825.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/748/825/GCA_023748825.1_Uh359_v1//GCA_023748825.1_Uh359_v1_genomic.gff.gz
GCA_020921065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/921/065/GCA_020921065.1_USDA_Vadar_1.0_pri//GCA_020921065.1_USDA_Vadar_1.0_pri_genomic.gff.gz
GCF_036630325.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/630/325/GCF_036630325.1_ASM3663032v1//GCF_036630325.1_ASM3663032v1_genomic.gff.gz
GCA_036630325.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/630/325/GCA_036630325.1_ASM3663032v1//GCA_036630325.1_ASM3663032v1_genomic.gff.gz
GCA_000818155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/818/155/GCA_000818155.1_ASM81815v1//GCA_000818155.1_ASM81815v1_genomic.gff.gz
GCF_905147765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/147/765/GCF_905147765.1_ilVanAtal1.2/GCF_905147765.1_ilVanAtal1.2_genomic.gff.gz
GCF_905220365.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/220/365/GCF_905220365.1_ilVanCard2.1/GCF_905220365.1_ilVanCard2.1_genomic.gff.gz
GCF_037043105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/037/043/105/GCF_037043105.1_ilVanTame1_primary_haplotype/GCF_037043105.1_ilVanTame1_primary_haplotype_genomic.gff.gz
GCA_016413885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/413/885/GCA_016413885.1_Elo_Vpla-B_alternate_1.0//GCA_016413885.1_Elo_Vpla-B_alternate_1.0_genomic.gff.gz
GCA_016413895.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/413/895/GCA_016413895.1_Elo_Vpla-A_principal_1.0//GCA_016413895.1_Elo_Vpla-A_principal_1.0_genomic.gff.gz
GCF_020906515.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/906/515/GCF_020906515.1_ASM2090651v1//GCF_020906515.1_ASM2090651v1_genomic.gff.gz
GCA_020906515.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/906/515/GCA_020906515.1_ASM2090651v1//GCA_020906515.1_ASM2090651v1_genomic.gff.gz
GCF_019457755.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/457/755/GCF_019457755.1_ASM1945775v1/GCF_019457755.1_ASM1945775v1_genomic.gff.gz
GCA_007735645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/735/645/GCA_007735645.1_ASM773564v1//GCA_007735645.1_ASM773564v1_genomic.gff.gz
GCA_003320035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/320/035/GCA_003320035.1_VdGwydir1A3//GCA_003320035.1_VdGwydir1A3_genomic.gff.gz
GCA_004109745.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/109/745/GCA_004109745.1_ASM410974v1//GCA_004109745.1_ASM410974v1_genomic.gff.gz
GCF_910589235.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/910/589/235/GCF_910589235.1_iyVesCrab1.2/GCF_910589235.1_iyVesCrab1.2_genomic.gff.gz
GCF_912470025.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/912/470/025/GCF_912470025.1_iVesVel2.1/GCF_912470025.1_iVesVel2.1_genomic.gff.gz
GCA_014466195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/466/195/GCA_014466195.1_ASM1446619v1//GCA_014466195.1_ASM1446619v1_genomic.gff.gz
GCF_014466175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/466/175/GCF_014466175.1_ASM1446617v1/GCF_014466175.1_ASM1446617v1_genomic.gff.gz
GCA_014466175.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/466/175/GCA_014466175.1_ASM1446617v1//GCA_014466175.1_ASM1446617v1_genomic.gff.gz
GCF_905475345.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/475/345/GCF_905475345.1_iyVesVulg1.1/GCF_905475345.1_iyVesVulg1.1_genomic.gff.gz
GCA_014466185.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/466/185/GCA_014466185.1_ASM1446618v1//GCA_014466185.1_ASM1446618v1_genomic.gff.gz
GCA_948472305.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/948/472/305/GCA_948472305.1_Hedin2_genome_v1//GCA_948472305.1_Hedin2_genome_v1_genomic.gff.gz
GCF_029867415.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/867/415/GCF_029867415.1_Vvil1.0/GCF_029867415.1_Vvil1.0_genomic.gff.gz
GCF_026979565.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/979/565/GCF_026979565.1_bVidCha1_merged_haplotype/GCF_026979565.1_bVidCha1_merged_haplotype_genomic.gff.gz
GCF_024509145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/509/145/GCF_024509145.1_ASM2450914v1/GCF_024509145.1_ASM2450914v1_genomic.gff.gz
GCF_016808095.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/808/095/GCF_016808095.1_ASM1680809v1/GCF_016808095.1_ASM1680809v1_genomic.gff.gz
GCF_001190045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/190/045/GCF_001190045.1_Vigan1.1/GCF_001190045.1_Vigan1.1_genomic.gff.gz
GCA_001190045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/190/045/GCA_001190045.1_Vigan1.1//GCA_001190045.1_Vigan1.1_genomic.gff.gz
GCA_016808095.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/808/095/GCA_016808095.1_ASM1680809v1//GCA_016808095.1_ASM1680809v1_genomic.gff.gz
GCA_004320505.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/320/505/GCA_004320505.1_Vangularis_v1//GCA_004320505.1_Vangularis_v1_genomic.gff.gz
GCA_036885675.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/036/885/675/GCA_036885675.1_ASM3688567v1//GCA_036885675.1_ASM3688567v1_genomic.gff.gz
GCF_000741045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/741/045/GCF_000741045.1_Vradiata_ver6/GCF_000741045.1_Vradiata_ver6_genomic.gff.gz
GCF_004118075.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/118/075/GCF_004118075.2_ASM411807v2//GCF_004118075.2_ASM411807v2_genomic.gff.gz
GCA_003958685.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/958/685/GCA_003958685.2_ASM395868v2//GCA_003958685.2_ASM395868v2_genomic.gff.gz
GCF_004353265.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/353/265/GCF_004353265.1_EGFV_Vit.rip_1.0/GCF_004353265.1_EGFV_Vit.rip_1.0_genomic.gff.gz
GCA_030254885.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/254/885/GCA_030254885.1_VITMroCarlos_v1.3//GCA_030254885.1_VITMroCarlos_v1.3_genomic.gff.gz
GCF_030704535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/704/535/GCF_030704535.1_ASM3070453v1/GCF_030704535.1_ASM3070453v1_genomic.gff.gz
GCF_000003745.3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/745/GCF_000003745.3_12X/GCF_000003745.3_12X_genomic.gff.gz
GCA_000003745.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/003/745/GCA_000003745.2_12X//GCA_000003745.2_12X_genomic.gff.gz
GCA_030704535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/704/535/GCA_030704535.1_ASM3070453v1//GCA_030704535.1_ASM3070453v1_genomic.gff.gz
GCF_018345385.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/345/385/GCF_018345385.1_ASM1834538v1/GCF_018345385.1_ASM1834538v1_genomic.gff.gz
GCF_963576615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/963/576/615/GCF_963576615.1_tzWatSuba1.1/GCF_963576615.1_tzWatSuba1.1_genomic.gff.gz
GCF_029784165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/784/165/GCF_029784165.1_ASM2978416v1/GCF_029784165.1_ASM2978416v1_genomic.gff.gz
GCA_020796215.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/796/215/GCA_020796215.1_XSv2.1f//GCA_020796215.1_XSv2.1f_genomic.gff.gz
GCF_017654675.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/654/675/GCF_017654675.1_Xenopus_laevis_v10.1/GCF_017654675.1_Xenopus_laevis_v10.1_genomic.gff.gz
GCF_001663975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/663/975/GCF_001663975.1_Xenopus_laevis_v2/GCF_001663975.1_Xenopus_laevis_v2_genomic.gff.gz
GCA_001663975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/663/975/GCA_001663975.1_Xenopus_laevis_v2//GCA_001663975.1_Xenopus_laevis_v2_genomic.gff.gz
GCF_000004195.4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/004/195/GCF_000004195.4_UCB_Xtro_10.0/GCF_000004195.4_UCB_Xtro_10.0_genomic.gff.gz
GCA_000004195.4	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/004/195/GCA_000004195.4_UCB_Xtro_10.0//GCA_000004195.4_UCB_Xtro_10.0_genomic.gff.gz
GCF_016859285.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/859/285/GCF_016859285.1_ASM1685928v1/GCF_016859285.1_ASM1685928v1_genomic.gff.gz
GCF_001444195.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/444/195/GCF_001444195.1_X_couchianus-1.0/GCF_001444195.1_X_couchianus-1.0_genomic.gff.gz
GCF_003331165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/331/165/GCF_003331165.1_Xiphophorus_hellerii-4.1/GCF_003331165.1_Xiphophorus_hellerii-4.1_genomic.gff.gz
GCF_002775205.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/775/205/GCF_002775205.1_X_maculatus-5.0-male/GCF_002775205.1_X_maculatus-5.0-male_genomic.gff.gz
GCF_025860055.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/860/055/GCF_025860055.1_RBS_HiC_50CHRs/GCF_025860055.1_RBS_HiC_50CHRs_genomic.gff.gz
GCA_962446985.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/962/446/985/GCA_962446985.1_fXyrNov1.1//GCA_962446985.1_fXyrNov1.1_genomic.gff.gz
GCF_029203305.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/203/305/GCF_029203305.1_ASM2920330v1//GCF_029203305.1_ASM2920330v1_genomic.gff.gz
GCA_029203305.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/203/305/GCA_029203305.1_ASM2920330v1//GCA_029203305.1_ASM2920330v1_genomic.gff.gz
GCF_001761485.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/761/485/GCF_001761485.1_ASM176148v1//GCF_001761485.1_ASM176148v1_genomic.gff.gz
GCF_014490615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/490/615/GCF_014490615.1_ASM1449061v1//GCF_014490615.1_ASM1449061v1_genomic.gff.gz
GCA_001761485.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/761/485/GCA_001761485.1_ASM176148v1//GCA_001761485.1_ASM176148v1_genomic.gff.gz
GCA_014490615.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/490/615/GCA_014490615.1_ASM1449061v1//GCA_014490615.1_ASM1449061v1_genomic.gff.gz
GCF_000002525.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/525/GCF_000002525.2_ASM252v1//GCF_000002525.2_ASM252v1_genomic.gff.gz
